VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,PULocationID,DOLocationID,fare_amount,total_amount,pickup_zone,pickup_borough,dropoff_zone
2,2019-01-01 07:31:05,2019-01-01 07:49:04,1,3.38,48,11,14.00,15.30,Clinton East,Manhattan,Bath Beach
1,2019-01-01 16:20:46,2019-01-01 16:36:08,1,5.30,48,16,18.00,22.20,Clinton East,Manhattan,Bayside
1,2019-01-01 03:39:12,2019-01-01 03:46:42,1,1.40,24,41,7.50,9.00,Bloomingdale,Manhattan,Central Harlem
1,2019-01-01 22:48:45,2019-01-01 22:52:22,1,0.40,42,16,4.50,5.80,Central Harlem North,Manhattan,Bayside
1,2019-01-01 16:18:46,2019-01-01 16:24:53,1,0.70,29,13,5.50,6.80,Brighton Beach,Brooklyn,Battery Park City
1,2019-01-01 23:44:37,2019-01-01 23:55:33,1,0.90,34,29,8.00,9.30,Brooklyn Navy Yard,Brooklyn,Brighton Beach
1,2019-01-01 16:56:56,2019-01-01 17:02:52,1,1.60,29,33,7.00,9.13,Brighton Beach,Brooklyn,Brooklyn Heights
2,2018-12-31 22:55:10,2018-12-31 23:20:47,2,5.09,29,36,19.50,24.96,Brighton Beach,Brooklyn,Bushwick North
2,2019-01-01 19:25:29,2019-01-01 20:28:24,2,14.46,36,36,50.50,51.80,Bushwick North,Brooklyn,Bushwick North
2,2019-01-01 23:12:03,2019-01-01 23:28:16,2,3.62,18,48,14.50,18.17,Bedford Park,Bronx,Clinton East
2,2019-01-01 10:33:29,2019-01-01 10:59:46,2,4.32,48,7,19.50,24.96,Clinton East,Manhattan,Astoria
2,2019-01-01 17:03:43,2019-01-01 17:21:06,3,10.90,31,50,30.00,31.30,Bronx Park,Bronx,Clinton West
2,2019-01-01 17:37:45,2019-01-01 17:46:35,3,4.09,39,40,13.00,19.11,Canarsie,Brooklyn,Carroll Gardens
2,2019-01-01 11:28:40,2019-01-01 11:36:30,1,1.52,39,36,7.50,9.68,Canarsie,Brooklyn,Bushwick North
2,2019-01-01 01:14:42,2019-01-01 01:30:46,1,5.90,31,29,19.00,20.30,Bronx Park,Bronx,Brighton Beach
2,2019-01-01 12:33:34,2019-01-01 12:55:39,1,3.25,29,39,16.00,17.30,Brighton Beach,Brooklyn,Canarsie
2,2019-01-01 00:58:07,2019-01-01 01:09:02,1,1.56,39,13,9.00,12.30,Canarsie,Brooklyn,Battery Park City
2,2019-01-01 02:12:41,2019-01-01 02:28:12,1,1.82,11,34,11.00,17.30,Bath Beach,Brooklyn,Brooklyn Navy Yard
2,2019-01-01 18:31:58,2019-01-01 18:58:57,2,6.70,7,23,23.00,24.30,Astoria,Queens,Bloomfield/Emerson Hill
2,2019-01-01 01:13:21,2019-01-01 01:31:18,1,4.49,11,42,16.00,20.60,Bath Beach,Brooklyn,Central Harlem North
2,2019-01-01 23:41:52,2019-01-01 23:50:11,1,1.92,43,36,8.50,12.25,Central Park,Manhattan,Bushwick North
2,2019-01-01 09:53:37,2019-01-01 10:11:51,1,3.85,36,13,15.00,16.30,Bushwick North,Brooklyn,Battery Park City
2,2019-01-01 18:00:37,2019-01-01 18:07:04,5,1.54,37,13,6.50,7.80,Bushwick South,Brooklyn,Battery Park City
2,2019-01-01 17:14:04,2019-01-01 17:39:20,5,9.47,37,47,29.00,32.30,Bushwick South,Brooklyn,Claremont/Bathgate
2,2019-01-01 16:14:35,2019-01-01 16:34:09,1,2.10,29,14,13.00,17.16,Brighton Beach,Brooklyn,Bay Ridge
2,2019-01-01 07:37:24,2019-01-01 07:54:57,1,3.24,20,32,15.00,19.56,Belmont,Bronx,Bronxdale
2,2019-01-01 03:55:34,2019-01-01 04:02:29,1,1.30,32,48,7.00,8.30,Bronxdale,Bronx,Clinton East
2,2019-01-01 11:24:31,2019-01-01 11:45:13,5,8.46,7,31,25.50,32.56,Astoria,Queens,Bronx Park
2,2019-01-01 07:57:06,2019-01-01 08:10:14,5,3.49,9,49,13.00,14.30,Auburndale,Queens,Clinton Hill
2,2019-01-01 18:14:56,2019-01-01 18:24:32,1,1.14,7,20,7.50,11.44,Astoria,Queens,Belmont
2,2019-01-01 00:39:44,2019-01-01 00:47:16,1,1.35,37,13,7.50,10.30,Bushwick South,Brooklyn,Battery Park City
2,2019-01-01 16:52:28,2019-01-01 17:01:41,1,1.24,36,12,8.00,10.30,Bushwick North,Brooklyn,Battery Park
2,2019-01-01 09:07:15,2019-01-01 09:13:34,1,0.88,14,44,6.00,9.12,Bay Ridge,Brooklyn,Charleston/Tottenville
2,2019-01-01 22:17:38,2019-01-01 22:39:27,1,8.54,14,29,26.50,27.80,Bay Ridge,Brooklyn,Brighton Beach
1,2019-01-01 18:17:13,2019-01-01 18:36:20,1,2.90,42,24,15.00,16.30,Central Harlem North,Manhattan,Bloomingdale
1,2019-01-01 07:38:29,2019-01-01 07:58:45,1,7.60,41,20,23.50,27.44,Central Harlem,Manhattan,Belmont
2,2019-01-01 18:31:47,2019-01-01 18:56:46,1,2.62,18,42,16.00,20.76,Bedford Park,Bronx,Central Harlem North
2,2019-01-01 23:25:11,2019-01-01 23:34:53,4,1.45,29,45,8.50,9.80,Brighton Beach,Brooklyn,Chinatown
2,2019-01-01 23:39:27,2019-01-01 23:57:48,2,2.40,45,14,13.00,14.30,Chinatown,Manhattan,Bay Ridge
2,2019-01-01 01:00:24,2019-01-01 01:17:49,2,2.51,14,31,13.00,15.30,Bay Ridge,Brooklyn,Bronx Park
1,2019-01-01 00:03:40,2019-01-01 00:28:46,1,2.90,41,36,17.00,21.95,Central Harlem,Manhattan,Bushwick North
1,2019-01-01 10:30:25,2019-01-01 10:31:23,1,0.20,36,40,3.00,5.55,Bushwick North,Brooklyn,Carroll Gardens
1,2019-01-01 07:34:56,2019-01-01 07:36:53,2,0.30,34,7,3.50,5.75,Brooklyn Navy Yard,Brooklyn,Astoria
2,2019-01-01 23:26:43,2019-01-01 23:55:15,1,1.95,42,14,17.00,18.30,Central Harlem North,Manhattan,Bay Ridge
2,2019-01-01 16:55:59,2019-01-01 17:01:52,1,0.62,14,20,5.50,8.16,Bay Ridge,Brooklyn,Belmont
2,2019-01-01 00:08:16,2019-01-01 00:16:34,1,1.53,11,41,8.00,11.30,Bath Beach,Brooklyn,Central Harlem
2,2019-01-01 03:22:23,2019-01-01 03:51:01,1,3.43,43,18,19.00,20.30,Central Park,Manhattan,Bedford Park
2,2019-01-01 17:52:25,2019-01-01 18:16:44,1,3.99,18,39,18.50,21.80,Bedford Park,Bronx,Canarsie
2,2019-01-01 23:17:32,2019-01-01 23:28:30,1,1.38,10,18,8.50,9.80,Baisley Park,Queens,Bedford Park
2,2019-01-01 10:31:04,2019-01-01 10:32:20,1,0.18,18,18,3.00,4.30,Bedford Park,Bronx,Bedford Park
2,2019-01-01 00:17:03,2019-01-01 00:19:10,2,0.48,41,37,3.50,4.80,Central Harlem,Manhattan,Bushwick South
2,2019-01-01 02:21:29,2019-01-01 02:47:10,1,11.34,37,18,33.00,34.30,Bushwick South,Brooklyn,Bedford Park
2,2019-01-01 08:24:22,2019-01-01 09:25:13,1,13.47,48,39,50.00,51.30,Clinton East,Manhattan,Canarsie
2,2018-12-31 23:53:59,2019-01-01 00:17:27,1,8.46,48,4,26.50,34.75,Clinton East,Manhattan,Alphabet City
2,2019-01-01 23:22:55,2019-01-01 23:27:42,1,0.81,29,4,5.00,6.30,Brighton Beach,Brooklyn,Alphabet City
2,2019-01-01 18:28:58,2019-01-01 18:40:33,1,4.45,4,33,15.00,19.56,Alphabet City,Manhattan,Brooklyn Heights
2,2019-01-01 14:41:23,2019-01-01 14:55:40,1,2.78,33,31,12.50,16.56,Brooklyn Heights,Brooklyn,Bronx Park
2,2019-01-01 06:24:53,2019-01-01 06:33:45,1,1.06,44,29,7.50,8.80,Charleston/Tottenville,Staten Island,Brighton Beach
2,2019-01-01 18:38:48,2019-01-01 18:45:05,1,1.02,29,48,6.00,7.30,Brighton Beach,Brooklyn,Clinton East
2,2019-01-01 16:46:26,2019-01-01 16:57:57,1,2.91,48,36,11.00,14.76,Clinton East,Manhattan,Bushwick North
2,2019-01-01 16:16:37,2019-01-01 16:35:34,1,1.87,11,29,13.00,17.16,Bath Beach,Brooklyn,Brighton Beach
2,2019-01-01 14:38:08,2019-01-01 14:58:45,4,2.49,29,50,14.00,18.36,Brighton Beach,Brooklyn,Clinton West
2,2019-01-01 01:00:51,2019-01-01 01:17:21,1,0.61,30,18,10.50,11.80,Broad Channel,Queens,Bedford Park
1,2019-01-01 16:12:11,2019-01-01 16:17:03,1,0.70,14,34,5.00,7.30,Bay Ridge,Brooklyn,Brooklyn Navy Yard
1,2019-01-01 01:34:47,2019-01-01 01:46:10,1,1.70,18,44,9.00,10.30,Bedford Park,Bronx,Charleston/Tottenville
1,2019-01-01 23:47:23,2019-01-02 00:23:45,4,6.10,44,38,26.50,33.35,Charleston/Tottenville,Staten Island,Cambria Heights
2,2019-01-01 02:51:30,2019-01-01 02:57:19,1,2.17,29,13,8.00,9.30,Brighton Beach,Brooklyn,Battery Park City
2,2018-12-31 02:58:00,2018-12-31 03:24:50,6,13.83,32,48,38.00,47.16,Bronxdale,Bronx,Clinton East
4,2019-01-01 02:26:43,2019-01-01 02:30:33,1,0.86,39,38,5.00,6.30,Canarsie,Brooklyn,Cambria Heights
4,2019-01-01 02:32:45,2019-01-01 02:46:40,1,2.21,38,12,11.50,13.80,Cambria Heights,Queens,Battery Park
4,2019-01-01 23:49:17,2019-01-01 23:54:28,1,1.97,12,29,8.00,9.30,Battery Park,Manhattan,Brighton Beach
4,2019-01-01 04:56:20,2019-01-01 05:17:10,1,4.11,29,38,17.00,23.79,Brighton Beach,Brooklyn,Cambria Heights
2,2019-01-01 19:17:34,2019-01-01 19:26:17,1,1.65,42,12,8.00,11.62,Central Harlem North,Manhattan,Battery Park
2,2019-01-01 03:28:17,2019-01-01 03:35:28,1,1.37,12,7,7.00,9.96,Battery Park,Manhattan,Astoria
2,2019-01-01 12:47:20,2019-01-01 12:55:41,1,0.91,40,8,7.00,9.30,Carroll Gardens,Brooklyn,Astoria Park
2,2019-01-01 17:57:07,2019-01-01 18:11:52,1,1.81,8,8,8.50,9.80,Astoria Park,Queens,Astoria Park
1,2019-01-01 22:33:38,2019-01-01 22:39:33,1,1.10,20,29,6.00,8.30,Belmont,Bronx,Brighton Beach
2,2019-01-01 01:23:55,2019-01-01 01:32:52,1,0.99,5,5,7.00,9.96,Arden Heights,Staten Island,Arden Heights
2,2019-01-01 22:36:42,2019-01-01 23:02:48,2,7.72,5,13,26.00,32.76,Arden Heights,Staten Island,Battery Park City
1,2019-01-01 16:38:01,2019-01-01 17:00:21,1,3.40,14,46,16.50,17.80,Bay Ridge,Brooklyn,City Island
2,2019-01-01 23:19:48,2019-01-01 23:24:10,1,1.01,11,41,5.50,7.48,Bath Beach,Brooklyn,Central Harlem
2,2019-01-01 16:27:33,2019-01-01 16:41:01,1,2.61,37,38,12.00,15.80,Bushwick South,Brooklyn,Cambria Heights
2,2019-01-01 00:44:49,2019-01-01 00:56:58,1,2.38,43,41,11.00,14.76,Central Park,Manhattan,Central Harlem
1,2019-01-01 08:12:21,2019-01-01 08:20:58,1,1.60,31,40,8.00,10.30,Bronx Park,Bronx,Carroll Gardens
1,2019-01-01 17:30:42,2019-01-01 17:36:10,1,0.80,31,44,5.50,8.16,Bronx Park,Bronx,Charleston/Tottenville
1,2019-01-01 18:38:27,2019-01-01 18:50:27,1,1.50,44,37,9.50,12.95,Charleston/Tottenville,Staten Island,Bushwick South
1,2019-01-01 16:52:05,2019-01-01 17:22:47,1,5.10,37,29,25.50,26.80,Bushwick South,Brooklyn,Brighton Beach
2,2019-01-01 23:12:10,2019-01-01 23:41:58,6,5.55,31,42,22.00,25.63,Bronx Park,Bronx,Central Harlem North
2,2019-01-01 17:42:31,2019-01-01 17:49:16,6,1.39,42,38,7.00,8.30,Central Harlem North,Manhattan,Cambria Heights
2,2019-01-01 22:02:05,2019-01-01 22:15:30,1,0.56,12,11,9.00,12.36,Battery Park,Manhattan,Bath Beach
2,2019-01-01 18:27:35,2019-01-01 18:41:27,1,1.96,14,41,10.50,12.80,Bay Ridge,Brooklyn,Central Harlem
2,2019-01-01 21:46:52,2019-01-01 22:08:39,1,6.73,12,6,23.00,37.58,Battery Park,Manhattan,Arrochar/Fort Wadsworth
1,2019-01-01 00:05:29,2019-01-01 00:12:02,1,1.00,29,11,6.50,9.35,Brighton Beach,Brooklyn,Bath Beach
1,2019-01-01 00:30:51,2019-01-01 00:46:18,1,5.20,7,13,17.50,18.80,Astoria,Queens,Battery Park City
1,2019-01-01 00:47:57,2019-01-01 01:05:38,1,7.60,36,9,23.50,29.75,Bushwick North,Brooklyn,Auburndale
2,2019-01-01 20:25:10,2019-01-01 20:59:35,1,10.02,8,2,33.00,41.16,Astoria Park,Queens,Jamaica Bay
2,2019-01-01 04:16:06,2019-01-01 04:22:24,1,0.47,46,8,5.50,6.80,City Island,Bronx,Astoria Park
2,2019-01-01 02:24:34,2019-01-01 02:52:05,1,2.49,8,40,17.50,22.56,Astoria Park,Queens,Carroll Gardens
2,2019-01-01 02:04:43,2019-01-01 02:21:29,1,9.27,11,13,27.00,33.30,Bath Beach,Brooklyn,Battery Park City
2,2019-01-01 16:23:28,2019-01-01 16:31:56,1,1.70,13,38,8.00,11.16,Battery Park City,Manhattan,Cambria Heights
2,2019-01-01 07:32:49,2019-01-01 07:41:57,1,4.10,38,44,13.50,14.80,Cambria Heights,Queens,Charleston/Tottenville
2,2019-01-01 16:47:34,2019-01-01 16:57:39,1,1.81,16,41,9.00,10.30,Bayside,Queens,Central Harlem
2,2019-01-01 09:25:27,2019-01-01 09:38:33,1,3.86,7,13,14.00,18.36,Astoria,Queens,Battery Park City
2,2019-01-01 03:45:00,2019-01-01 03:58:40,1,4.29,41,26,15.00,16.30,Central Harlem,Manhattan,Borough Park
2,2019-01-01 03:05:34,2019-01-01 03:25:06,1,6.89,41,19,22.00,23.30,Central Harlem,Manhattan,Bellerose
2,2019-01-01 17:40:27,2019-01-01 17:44:20,1,0.78,24,43,5.00,7.30,Bloomingdale,Manhattan,Central Park
1,2019-01-01 05:52:27,2019-01-01 05:59:46,1,2.30,13,41,8.50,11.75,Battery Park City,Manhattan,Central Harlem
1,2019-01-01 00:07:13,2019-01-01 00:15:22,1,1.50,34,44,7.50,10.55,Brooklyn Navy Yard,Brooklyn,Charleston/Tottenville
1,2019-01-01 09:22:18,2019-01-01 09:26:59,1,0.50,44,11,5.00,7.55,Charleston/Tottenville,Staten Island,Bath Beach
1,2019-01-01 18:34:17,2019-01-01 19:06:06,1,8.90,14,39,29.50,36.95,Bay Ridge,Brooklyn,Canarsie
2,2019-01-01 22:31:32,2019-01-01 22:46:06,3,1.58,34,46,10.50,11.80,Brooklyn Navy Yard,Brooklyn,City Island
2,2019-01-01 08:48:57,2019-01-01 09:31:59,3,7.28,46,24,30.00,48.19,City Island,Bronx,Bloomingdale
2,2019-01-01 16:56:44,2019-01-01 17:18:09,1,5.21,29,12,19.00,22.30,Brighton Beach,Brooklyn,Battery Park
2,2019-01-01 00:06:47,2019-01-01 00:16:36,1,1.56,18,46,8.50,10.80,Bedford Park,Bronx,City Island
2,2019-01-01 00:28:55,2019-01-01 00:40:00,1,1.64,50,46,9.00,12.36,Clinton West,Manhattan,City Island
2,2019-01-01 02:49:43,2019-01-01 02:58:07,1,1.22,18,8,7.50,10.56,Bedford Park,Bronx,Astoria Park
1,2019-01-01 17:26:44,2019-01-01 17:33:39,1,1.10,13,8,6.50,8.80,Battery Park City,Manhattan,Astoria Park
1,2019-01-01 08:34:40,2019-01-01 08:57:07,1,1.90,8,20,14.50,18.96,Astoria Park,Queens,Belmont
1,2019-01-01 08:59:27,2019-01-01 09:22:23,1,1.00,20,33,14.50,15.80,Belmont,Bronx,Brooklyn Heights
2,2019-01-01 00:18:31,2019-01-01 00:48:56,1,7.65,36,48,26.50,33.56,Bushwick North,Brooklyn,Clinton East
2,2019-01-01 08:16:05,2019-01-01 08:25:18,1,1.61,41,1,8.50,11.76,Central Harlem,Manhattan,Newark Airport
2,2019-01-01 02:42:44,2019-01-01 03:41:39,1,25.92,48,22,75.00,82.06,Clinton East,Manhattan,Bensonhurst West
2,2019-01-01 00:07:27,2019-01-01 00:15:58,1,2.88,40,7,10.50,11.80,Carroll Gardens,Brooklyn,Astoria
2,2019-01-01 02:19:43,2019-01-01 02:41:10,1,3.64,7,41,16.00,20.76,Astoria,Queens,Central Harlem
2,2019-01-01 15:44:50,2019-01-01 15:46:13,1,0.50,36,36,3.50,4.80,Bushwick North,Brooklyn,Bushwick North
2,2019-01-01 02:48:23,2019-01-01 02:49:03,1,0.04,36,25,2.50,3.80,Bushwick North,Brooklyn,Boerum Hill
2,2019-01-01 01:51:17,2019-01-01 01:53:27,1,0.91,25,24,4.50,5.80,Boerum Hill,Brooklyn,Bloomingdale
2,2019-01-01 09:03:07,2019-01-01 09:09:19,2,0.92,29,40,6.00,8.38,Brighton Beach,Brooklyn,Carroll Gardens
2,2019-01-01 09:20:26,2019-01-01 09:38:06,2,2.50,34,40,13.00,15.88,Brooklyn Navy Yard,Brooklyn,Carroll Gardens
2,2019-01-01 18:41:01,2019-01-01 18:45:56,1,1.35,41,12,6.00,7.30,Central Harlem,Manhattan,Battery Park
2,2019-01-01 22:47:12,2019-01-01 22:48:53,2,0.31,12,12,3.50,4.80,Battery Park,Manhattan,Battery Park
2,2019-01-01 01:51:25,2019-01-01 01:55:47,2,1.24,40,13,6.00,8.76,Carroll Gardens,Brooklyn,Battery Park City
2,2019-01-01 02:25:13,2019-01-01 02:52:33,5,7.83,14,42,27.00,33.96,Bay Ridge,Brooklyn,Central Harlem North
2,2018-12-31 23:59:36,2019-01-01 00:16:24,1,3.77,48,13,15.00,18.30,Clinton East,Manhattan,Battery Park City
2,2019-01-01 18:19:16,2019-01-01 18:21:56,1,0.79,13,41,4.50,6.96,Battery Park City,Manhattan,Central Harlem
2,2019-01-01 16:32:21,2019-01-01 16:41:17,1,2.22,33,41,9.00,13.30,Brooklyn Heights,Brooklyn,Central Harlem
2,2019-01-01 18:47:54,2019-01-01 18:55:56,1,1.01,29,13,7.00,9.96,Brighton Beach,Brooklyn,Battery Park City
2,2019-01-01 23:58:37,2019-01-02 00:41:01,1,8.11,13,31,31.00,40.38,Battery Park City,Manhattan,Bronx Park
2,2019-01-01 17:07:35,2019-01-01 17:38:29,1,3.86,14,48,20.50,26.16,Bay Ridge,Brooklyn,Clinton East
2,2019-01-01 01:47:22,2019-01-01 01:58:01,1,1.88,50,12,9.00,12.36,Clinton West,Manhattan,Battery Park
2,2019-01-01 09:20:31,2019-01-01 09:25:05,2,0.64,31,13,5.00,6.30,Bronx Park,Bronx,Battery Park City
2,2019-01-01 22:27:35,2019-01-01 22:39:45,2,2.64,13,29,11.00,12.30,Battery Park City,Manhattan,Brighton Beach
2,2019-01-01 20:53:58,2019-01-01 20:59:27,2,0.72,14,44,5.00,7.56,Bay Ridge,Brooklyn,Charleston/Tottenville
1,2019-01-01 01:43:34,2019-01-01 02:08:33,1,4.10,27,39,18.00,19.30,Breezy Point/Fort Tilden/Riis Beach,Queens,Canarsie
2,2019-01-01 22:26:34,2019-01-01 22:33:21,2,1.20,43,39,7.00,9.96,Central Park,Manhattan,Canarsie
2,2019-01-01 02:35:18,2019-01-01 02:38:30,2,0.64,39,38,4.50,5.80,Canarsie,Brooklyn,Cambria Heights
2,2019-01-01 09:42:28,2019-01-01 09:53:55,2,1.80,38,36,9.50,10.80,Cambria Heights,Queens,Bushwick North
2,2019-01-01 22:26:07,2019-01-01 22:30:12,1,1.01,37,37,5.50,8.16,Bushwick South,Brooklyn,Bushwick South
2,2019-01-01 02:31:54,2019-01-01 02:36:40,1,0.80,37,41,5.50,6.80,Bushwick South,Brooklyn,Central Harlem
2,2019-01-01 18:48:12,2019-01-01 19:04:27,1,6.77,37,37,21.00,24.30,Bushwick South,Brooklyn,Bushwick South
2,2019-01-01 02:02:06,2019-01-01 02:41:05,2,4.17,14,37,24.50,30.96,Bay Ridge,Brooklyn,Bushwick South
2,2019-01-01 02:42:11,2019-01-01 02:45:00,2,0.64,37,36,4.00,5.83,Bushwick South,Brooklyn,Bushwick North
2,2019-01-01 18:48:07,2019-01-01 18:53:34,2,0.97,36,36,6.00,8.76,Bushwick North,Brooklyn,Bushwick North
1,2019-01-01 04:15:27,2019-01-01 04:55:18,1,12.00,8,32,39.50,48.14,Astoria Park,Queens,Bronxdale
1,2019-01-01 08:21:09,2019-01-01 08:42:16,1,2.10,8,34,14.50,18.95,Astoria Park,Queens,Brooklyn Navy Yard
1,2019-01-01 16:54:31,2019-01-01 17:15:11,1,3.80,13,36,16.00,20.75,Battery Park City,Manhattan,Bushwick North
2,2019-01-01 02:13:55,2019-01-01 02:33:49,3,3.84,18,39,17.00,21.96,Bedford Park,Bronx,Canarsie
2,2019-01-01 02:36:19,2019-01-01 02:43:57,2,1.52,39,42,8.00,10.30,Canarsie,Brooklyn,Central Harlem North
2,2019-01-01 00:46:46,2019-01-01 00:55:28,4,1.61,42,39,8.50,12.25,Central Harlem North,Manhattan,Canarsie
2,2019-01-01 01:58:18,2019-01-01 02:07:41,4,1.34,39,1,8.00,9.30,Canarsie,Brooklyn,Newark Airport
2,2019-01-01 22:23:46,2019-01-01 22:28:42,5,1.05,18,18,5.50,7.80,Bedford Park,Bronx,Bedford Park
2,2019-01-01 03:50:30,2019-01-01 04:02:41,5,1.30,40,37,9.00,11.30,Carroll Gardens,Brooklyn,Bushwick South
2,2019-01-01 03:23:02,2019-01-01 03:49:03,2,3.76,14,33,18.00,19.30,Bay Ridge,Brooklyn,Brooklyn Heights
1,2019-01-01 13:12:14,2019-01-01 13:22:23,2,2.70,46,31,10.50,14.15,City Island,Bronx,Bronx Park
1,2019-01-01 08:28:31,2019-01-01 08:36:50,1,0.90,14,18,7.50,10.55,Bay Ridge,Brooklyn,Bedford Park
1,2019-01-01 22:48:20,2019-01-01 23:04:39,2,1.80,34,48,11.50,15.35,Brooklyn Navy Yard,Brooklyn,Clinton East
2,2019-01-01 06:20:13,2019-01-01 06:28:45,1,1.29,46,40,7.50,8.80,City Island,Bronx,Carroll Gardens
2,2019-01-01 09:33:06,2019-01-01 09:54:39,1,2.32,40,29,14.50,18.96,Carroll Gardens,Brooklyn,Brighton Beach
2,2019-01-01 03:22:44,2019-01-01 03:39:53,5,3.48,14,45,14.50,18.96,Bay Ridge,Brooklyn,Chinatown
2,2019-01-01 00:53:26,2019-01-01 01:00:11,5,0.81,11,29,6.00,9.12,Bath Beach,Brooklyn,Brighton Beach
2,2019-01-01 16:13:38,2019-01-01 16:22:46,1,1.20,14,37,8.00,9.30,Bay Ridge,Brooklyn,Bushwick South
2,2019-01-01 02:23:38,2019-01-01 02:34:08,1,1.80,37,48,9.00,10.30,Bushwick South,Brooklyn,Clinton East
2,2019-01-01 02:35:47,2019-01-01 02:53:15,1,3.38,48,8,14.00,18.36,Clinton East,Manhattan,Astoria Park
2,2019-01-01 23:54:47,2019-01-02 00:25:30,1,5.74,8,36,24.00,25.30,Astoria Park,Queens,Bushwick North
1,2019-01-01 09:11:15,2019-01-01 09:22:15,1,3.90,41,29,13.00,15.80,Central Harlem,Manhattan,Brighton Beach
1,2019-01-01 15:27:46,2019-01-01 15:41:53,2,4.00,7,25,13.50,14.80,Astoria,Queens,Boerum Hill
1,2019-01-01 22:43:53,2019-01-01 22:51:46,2,1.40,25,1,7.50,8.80,Boerum Hill,Brooklyn,Newark Airport
1,2019-01-01 03:58:59,2019-01-01 04:06:52,2,1.40,43,42,7.50,10.55,Central Park,Manhattan,Central Harlem North
1,2019-01-01 02:16:00,2019-01-01 02:32:21,1,2.70,39,12,13.00,14.30,Canarsie,Brooklyn,Battery Park
1,2019-01-01 02:41:53,2019-01-01 02:49:07,1,1.00,14,7,6.50,7.80,Bay Ridge,Brooklyn,Astoria
1,2019-01-01 09:50:19,2019-01-01 10:11:37,1,5.50,7,43,20.50,26.15,Astoria,Queens,Central Park
2,2019-01-01 22:12:29,2019-01-01 22:18:00,2,0.93,31,13,5.50,8.16,Bronx Park,Bronx,Battery Park City
2,2019-01-01 18:37:15,2019-01-01 19:03:48,2,4.50,40,36,19.50,24.96,Carroll Gardens,Brooklyn,Bushwick North
2,2019-01-01 16:19:58,2019-01-01 16:43:40,1,3.59,18,41,17.50,22.56,Bedford Park,Bronx,Central Harlem
2,2019-01-01 01:44:29,2019-01-01 01:58:35,1,3.14,41,34,13.50,17.76,Central Harlem,Manhattan,Brooklyn Navy Yard
2,2019-01-01 22:31:00,2019-01-01 22:42:58,1,3.85,37,25,13.00,16.30,Bushwick South,Brooklyn,Boerum Hill
2,2019-01-01 02:46:08,2019-01-01 03:10:07,1,8.63,36,31,27.50,32.80,Bushwick North,Brooklyn,Bronx Park
1,2019-01-01 17:15:33,2019-01-01 17:32:42,1,1.00,49,34,11.00,12.30,Clinton Hill,Brooklyn,Brooklyn Navy Yard
1,2019-01-01 22:35:50,2019-01-01 22:44:21,2,1.20,34,29,7.50,10.55,Brooklyn Navy Yard,Brooklyn,Brighton Beach
1,2019-01-01 01:47:00,2019-01-01 01:53:27,1,1.50,29,20,7.00,9.80,Brighton Beach,Brooklyn,Belmont
1,2019-01-01 09:06:04,2019-01-01 09:06:09,1,6.80,43,43,2.50,3.80,Central Park,Manhattan,Central Park
1,2019-01-01 06:31:32,2019-01-01 06:32:21,2,0.10,42,42,3.00,4.30,Central Harlem North,Manhattan,Central Harlem North
1,2019-01-01 00:44:16,2019-01-01 00:57:35,2,2.30,39,41,11.00,12.30,Canarsie,Brooklyn,Central Harlem
2,2019-01-01 00:13:15,2019-01-01 00:35:30,1,2.70,14,44,15.50,16.80,Bay Ridge,Brooklyn,Charleston/Tottenville
2,2019-01-01 17:41:48,2019-01-01 18:01:57,1,3.02,44,33,14.50,20.54,Charleston/Tottenville,Staten Island,Brooklyn Heights
2,2019-01-01 16:13:08,2019-01-01 16:28:02,2,3.33,38,18,13.50,14.80,Cambria Heights,Queens,Bedford Park
2,2019-01-01 14:29:23,2019-01-01 14:41:10,2,1.72,18,29,9.00,12.36,Bedford Park,Bronx,Brighton Beach
2,2019-01-01 09:45:18,2019-01-01 09:49:49,2,0.94,29,7,5.50,7.96,Brighton Beach,Brooklyn,Astoria
2,2019-01-01 01:53:00,2019-01-01 02:09:46,2,4.28,29,13,15.00,19.56,Brighton Beach,Brooklyn,Battery Park City
2,2019-01-01 23:21:34,2019-01-01 23:33:00,1,1.36,13,20,9.00,12.36,Battery Park City,Manhattan,Belmont
2,2019-01-01 16:34:12,2019-01-01 16:43:13,1,1.60,20,29,8.00,11.16,Belmont,Bronx,Brighton Beach
2,2019-01-01 00:44:49,2019-01-01 01:02:10,1,5.14,29,7,17.50,22.56,Brighton Beach,Brooklyn,Astoria
2,2019-01-01 23:26:16,2019-01-01 23:40:54,1,2.15,43,41,10.50,11.80,Central Park,Manhattan,Central Harlem
2,2019-01-01 02:43:19,2019-01-01 02:49:33,1,1.48,41,25,7.00,10.30,Central Harlem,Manhattan,Boerum Hill
2,2019-01-01 17:22:49,2019-01-01 17:57:20,3,3.54,48,48,22.50,28.56,Clinton East,Manhattan,Clinton East
2,2019-01-01 02:30:29,2019-01-01 02:42:54,1,1.64,18,7,9.50,12.96,Bedford Park,Bronx,Astoria
2,2019-01-01 07:47:01,2019-01-02 07:42:54,2,2.27,20,37,10.50,12.98,Belmont,Bronx,Bushwick South
2,2019-01-01 17:41:03,2019-01-01 17:47:22,1,1.34,25,31,6.50,9.36,Boerum Hill,Brooklyn,Bronx Park
